osm_id,building,E,N,max_depth_m,max_speed_ms,max_dv_m2s,hazard_H,arrival_h,at_risk_depth0.5,at_risk_gtH2
1347033803,yes,1551583.0,5194580.0,0.32,1.14,0.66,2,3.67,False,False
1347033804,detached,1551591.0,5194630.0,0.29,1.05,0.5,2,3.67,False,False
1347033805,detached,1552308.0,5194403.0,0.14,0.64,0.13,1,3.9,False,False
1347033806,garage,1552323.0,5194365.0,0.14,0.71,0.15,1,3.92,False,False
1347033807,yes,1552338.0,5194386.0,0.14,0.66,0.13,1,3.92,False,False
1347033808,detached,1552125.0,5194320.0,0.23,1.05,0.48,1,3.8,False,False
1347033809,yes,1552128.0,5194295.0,0.22,0.97,0.4,1,3.83,False,False
1347033810,detached,1552062.0,5194466.0,0.23,0.99,0.43,1,3.75,False,False
1347033811,garage,1552082.0,5194435.0,0.22,0.98,0.43,1,3.76,False,False
1347033812,yes,1552112.0,5194449.0,0.22,0.94,0.38,1,3.77,False,False
1347033813,detached,1551841.0,5194532.0,0.29,1.17,0.65,2,3.74,False,False
1347033814,garage,1551843.0,5194507.0,0.29,1.2,0.68,2,3.75,False,False
1347033815,yes,1551826.0,5194506.0,0.29,1.2,0.68,2,3.73,False,False
1347033816,yes,1551885.0,5194499.0,0.28,1.13,0.6,2,3.75,False,False
1347033817,yes,1552084.0,5194593.0,0.2,0.79,0.23,1,3.78,False,False
1347033818,yes,1552053.0,5194622.0,0.21,0.74,0.2,1,3.78,False,False
1347033819,yes,1552045.0,5194616.0,0.2,0.75,0.2,1,3.76,False,False
1347035862,yes,1553194.0,5194680.0,0.13,0.81,0.26,1,4.17,False,False
1315520428,yes,1556264.0,5192182.0,0.3,1.19,0.76,2,4.67,False,False
1315520429,yes,1556069.0,5192059.0,0.21,0.65,0.17,1,4.75,False,False
1315520430,yes,1555910.0,5191954.0,0.21,0.62,0.2,1,4.75,False,False
1315520431,yes,1555911.0,5191913.0,0.24,0.68,0.26,1,4.73,False,False
1315520432,yes,1555837.0,5191817.0,0.27,0.97,0.47,1,4.67,False,False
1315520433,yes,1556115.0,5192099.0,0.21,0.66,0.16,1,4.75,False,False
1315520434,yes,1556027.0,5192087.0,0.18,0.59,0.13,1,4.75,False,False
1315520435,yes,1555970.0,5191780.0,0.28,1.02,0.57,1,4.67,False,False
1315520436,yes,1555830.0,5191796.0,0.26,1.0,0.51,1,4.67,False,False
1315520437,yes,1557440.0,5191659.0,0.15,0.7,0.16,1,5.12,False,False
1315520438,yes,1557438.0,5191590.0,0.19,0.78,0.26,1,5.08,False,False
1315520439,yes,1557367.0,5191602.0,0.22,0.68,0.26,1,5.08,False,False
1315520440,yes,1557460.0,5191648.0,0.15,0.7,0.16,1,5.12,False,False
1315520441,yes,1556601.0,5191164.0,0.17,0.85,0.3,1,4.89,False,False
1315520442,yes,1556120.0,5191209.0,0.25,0.85,0.5,1,4.75,False,False
1315520443,yes,1555912.0,5191208.0,0.25,1.05,0.52,1,4.73,False,False
1315520444,yes,1555931.0,5191210.0,0.25,1.06,0.54,1,4.74,False,False
1315520445,yes,1555952.0,5191198.0,0.25,1.07,0.55,1,4.75,False,False
1315520446,yes,1556201.0,5191134.0,0.2,0.96,0.39,1,4.78,False,False
1315520447,yes,1556208.0,5191106.0,0.19,0.98,0.4,1,4.8,False,False
1315520448,yes,1556165.0,5191100.0,0.22,0.96,0.51,1,4.75,False,False
1315520449,yes,1556192.0,5191116.0,0.21,0.96,0.46,1,4.78,False,False
1315520450,yes,1555953.0,5191186.0,0.25,1.07,0.55,1,4.75,False,False
1133346758,yes,1558381.0,5193542.0,0.13,1.21,0.78,1,5.25,False,False
1134956682,yes,1558238.0,5193756.0,0.12,1.16,0.69,1,5.24,False,False
1134956683,yes,1558198.0,5193771.0,0.11,1.05,0.57,1,5.23,False,False
1134956684,yes,1558211.0,5193751.0,0.12,1.12,0.66,1,5.22,False,False
1315520417,yes,1555419.0,5193698.0,0.2,0.8,0.32,1,4.58,False,False
1315520418,yes,1556020.0,5193212.0,0.24,0.98,0.44,1,4.67,False,False
1315520419,yes,1556024.0,5193197.0,0.24,1.01,0.46,1,4.69,False,False
1315520420,yes,1556117.0,5192809.0,0.27,0.94,0.41,1,4.75,False,False
1315520421,yes,1556030.0,5192856.0,0.27,1.03,0.47,1,4.75,False,False
1315520422,yes,1556017.0,5192852.0,0.27,1.03,0.46,1,4.75,False,False
1315520423,yes,1555991.0,5192873.0,0.26,1.04,0.46,1,4.75,False,False
1315520424,yes,1555989.0,5192860.0,0.26,1.03,0.46,1,4.75,False,False
1315520425,yes,1556498.0,5192811.0,0.3,0.98,0.5,2,4.83,False,False
1315520426,yes,1556442.0,5192754.0,0.3,0.9,0.42,2,4.83,False,False
1315520427,yes,1556464.0,5192733.0,0.3,0.9,0.4,1,4.83,False,False
445024784,yes,1562466.0,5187046.0,0.24,0.18,0.28,1,8.83,False,False
445024785,yes,1562471.0,5187088.0,0.24,0.17,0.3,1,8.83,False,False
995762515,yes,1562491.0,5187087.0,0.24,0.16,0.29,1,8.83,False,False
995762516,yes,1562491.0,5187188.0,0.24,0.14,0.33,1,8.83,False,False
995762519,yes,1562486.0,5187242.0,0.24,0.15,0.32,1,8.83,False,False
1133346707,yes,1559054.0,5192182.0,0.22,0.83,0.31,1,5.42,False,False
1133346708,yes,1559090.0,5192094.0,0.21,0.84,0.31,1,5.42,False,False
1133346710,yes,1559130.0,5192082.0,0.2,0.83,0.29,1,5.42,False,False
1133346711,yes,1559102.0,5192092.0,0.21,0.84,0.3,1,5.42,False,False
1133346689,yes,1559059.0,5193341.0,0.14,1.16,0.76,1,5.33,False,False
1133346690,yes,1559006.0,5193339.0,0.15,1.16,0.78,1,5.33,False,False
1133346692,yes,1559024.0,5193187.0,0.14,1.1,0.6,1,5.33,False,False
1133346694,yes,1559019.0,5193167.0,0.14,1.08,0.58,1,5.33,False,False
1133346695,yes,1558985.0,5193059.0,0.14,0.9,0.39,1,5.33,False,False
1133346697,yes,1558975.0,5193043.0,0.14,0.89,0.37,1,5.33,False,False
1133346698,yes,1559005.0,5193027.0,0.14,0.88,0.37,1,5.33,False,False
1133346699,yes,1558951.0,5192897.0,0.14,0.62,0.15,1,5.42,False,False
1133346700,yes,1558964.0,5192866.0,0.14,0.62,0.15,1,5.42,False,False
1133346701,yes,1558966.0,5192848.0,0.14,0.64,0.16,1,5.42,False,False
1133346703,yes,1558850.0,5192561.0,0.11,0.55,0.1,1,,False,False
1133346714,yes,1559103.0,5193150.0,0.13,0.99,0.48,1,5.37,False,False
1133346718,yes,1559189.0,5193445.0,0.12,0.95,0.41,1,5.42,False,False
1133346719,yes,1559226.0,5193487.0,0.11,0.86,0.3,1,5.44,False,False
1133346721,yes,1559391.0,5193362.0,0.11,1.05,0.49,1,5.43,False,False
1133346722,yes,1559399.0,5193332.0,0.12,1.13,0.64,1,5.42,False,False
1133346723,yes,1559376.0,5193335.0,0.12,1.14,0.68,1,5.42,False,False
1133346726,yes,1559482.0,5193229.0,0.11,1.1,0.66,1,5.46,False,False
1133346727,yes,1559522.0,5193171.0,0.11,0.98,0.49,1,5.5,False,False
1133346728,yes,1559510.0,5193160.0,0.11,0.95,0.47,1,5.5,False,False
1133346743,yes,1560118.0,5193249.0,0.11,0.94,0.46,1,5.58,False,False
1133346744,yes,1560112.0,5193218.0,0.11,0.83,0.33,1,,False,False
1133346745,yes,1560130.0,5193207.0,0.11,0.84,0.37,1,5.58,False,False
1133346748,yes,1559621.0,5192801.0,0.12,0.75,0.22,1,5.58,False,False
1133346749,yes,1558701.0,5193376.0,0.13,1.04,0.53,1,5.3,False,False
1133346750,yes,1558703.0,5193360.0,0.14,1.07,0.58,1,5.28,False,False
1133346751,yes,1558666.0,5193323.0,0.14,1.1,0.61,1,5.25,False,False
1133346754,yes,1558505.0,5193658.0,0.12,1.21,0.8,1,5.25,False,False
1133346755,yes,1558487.0,5193650.0,0.12,1.22,0.8,1,5.25,False,False
1133346756,yes,1558479.0,5193627.0,0.12,1.22,0.81,1,5.25,False,False
1134956730,yes,1562376.0,5192723.0,0.12,0.87,0.69,1,,False,False
1134956731,yes,1562391.0,5192711.0,0.12,0.82,0.69,1,6.17,False,False
1367207105,yes,1562408.0,5192678.0,0.13,0.78,0.7,1,6.17,False,False
1367207106,yes,1562339.0,5192694.0,0.11,0.88,0.59,1,,False,False
995762517,yes,1562497.0,5187225.0,0.24,0.15,0.32,1,8.83,False,False
995762518,yes,1562497.0,5187241.0,0.24,0.15,0.32,1,8.83,False,False
